id	text	label
6268	turn off the sounds	audio/volume_mute
6269	length of traffic	transport/traffic
6270	do i have anything on the list	lists/query
6271	what is the exchange of euro to dollars	qa/currency
6272	play be warned by tech n9ne	play/music
6273	too loud	audio/volume_down
6274	theaters near to me	recommendation/movies
6275	pull up outlook i need to send a email	email/sendemail
6276	what is going on in south tampa today	recommendation/events
6277	recommend artists similar to rihanna	music/query
6278	remove a list please	lists/remove
6279	show number and contact email of rehan	email/querycontact
6280	that is of no importance, olly.	general/dontcare
6281	please convert the time of here at nine pm to brasil time zone	datetime/convert
6282	would you try that words spoke one more time again.	general/repeat
6283	open audible and continue playing the book that i was listening to	play/audiobook
6284	tweet your waiting time sucks tag koc	social/post
6285	i would like you to check and confirm my last command please.	general/confirm
6286	play the previous podcast	play/podcasts
6287	start playing fm ninety six point five when it is one pm	play/radio
6288	find me a recipe for chicken noodle soup	cooking/recipe
6289	what is two plus four	qa/maths
6290	nice music	music/likeness
6291	i want to go to mcdo	transport/query
6292	play all third day	play/music
6293	i want you to check what just said please.	general/confirm
6294	joke of the day	general/joke
6295	tweet a complaint to kohl's customer service	social/post
6296	what part of the world is the safest	qa/factoid
6297	add work email address	email/addcontact
6298	please let me know about topic elections	news/query
6299	get the duet game	play/game
6300	hey olly mute the speakers	audio/volume_mute
6301	please play next episode of bbc history podcast	play/podcasts
6302	forward this one	play/podcasts
6303	i have no idea for which to select.	general/dontcare
6304	i'd like you check details please.	general/confirm
6305	set alarm at nine am on next sunday	alarm/set
6306	play last reason podcast	play/podcasts
6307	please set the alarm for next morning to seven am	alarm/set
6308	book uber from my home	transport/taxi
6309	find a recipe for homemade bread	cooking/recipe
6310	i want to see the recipe of veg biryani	cooking/recipe
6311	wait, this is not the correct answer.	general/negate
6312	what do i have next to do	calendar/query
6313	any specific event in washington	recommendation/events
6314	tell me when obama was born	qa/factoid
6315	what's on my list to do today	lists/query
6316	set a notification for june fifth every year	calendar/set
6317	please turn on the lights	iot/hue_lighton
6318	tell me the artist name	music/query
6319	when does the super bowl officially start	qa/factoid
6320	when does the train from kansas city to iowa leave	transport/query
6321	do i have a meeting today	calendar/query
6322	check my social networks	social/query
6323	get coffee maker started for a fresh cup	iot/coffee
6324	Show geographic location of pyramids	qa/factoid
6325	get a cup of coffee ready now	iot/coffee
6326	give me the weather for merced at three pm	weather/query
6327	save this song	music/likeness
6328	we're out of paint so take bathroom painting off the list	lists/remove
6329	will you rephrase me on what you've just said again please.	general/explain
6330	what time do i have my alarm set for tomorrow	alarm/query
6331	start a list of dog names	lists/createoradd
6332	can you book me a train ticket to bombay for tomorrow in any train	transport/ticket
6333	what genre is most played on my music player	music/query
6334	what news updates are there from news express	news/query
6335	what time is twelve pm eastern time in pacific time	datetime/convert
6336	what's on the radio right now	music/query
6337	appreciate your answers, olly.	general/praise
6338	which stock markets have lowered in the past three hours	qa/stock
6339	how is traffic in city	transport/traffic
6340	you've done the command correcly.	general/affirm
6341	what's new on my facebook account	social/query
6342	how cold is today	weather/query
6343	turn living room lights red	iot/hue_lightchange
6344	recommend a movie playing in me area	recommendation/movies
6345	add toothpaste to my shopping list	lists/createoradd
6346	resume the two towers audiobook	play/audiobook
6347	turn off lighting	iot/hue_lightoff
6348	please resume my music	play/music
6349	can you put the vacuum on	iot/cleaning
6350	be mute	audio/volume_mute
6351	delete all my events for tomorrow	calendar/remove
6352	how do i go to athens by train	transport/query
6353	order some fried chicken from church's chicken via grubhub	takeaway/order
6354	please rectify the command.	general/negate
6355	order me a bowl from chipotle takeout	takeaway/order
6356	start a competitive crossword for us	play/game
6357	start audiobook again	play/audiobook
6358	start play spider	play/game
6359	is jimmie's party on friday cancelled	calendar/query
6360	you have done it perfectly.	general/affirm
6361	you're too loud	audio/volume_down
6362	define and describe an ultraviolet ray	qa/definition
6363	what is apple's current stock price	qa/stock
6364	please tell me what alarms are on	alarm/query
6365	set the living room lights to red	iot/hue_lightchange
6366	please purchase a amtrak ticket from las vegas nevada to lakeland florida leaving on the first of april	transport/ticket
6367	i want dimmer lights	iot/hue_lightdim
6368	make a pot of strong coffee	iot/coffee
6369	what is three plus four	qa/maths
6370	tell me that words spoke again please.	general/repeat
6371	please play next episode of podcast	play/podcasts
6372	anything would be good.	general/dontcare
6373	what is the latest news about obamacare	news/query
6374	shit, not right.	general/negate
6375	please raise the lights to max	iot/hue_lightup
6376	can you check to see if i have any recent email alerts	email/query
6377	shut off my living room plug socket	iot/wemo_off
6378	turn lights off	iot/hue_lightoff
6379	note current song as awesome please	music/likeness
6380	what's the change in best buy stick	qa/stock
6381	play rummy	play/game
6382	get me fresh news	news/query
6383	turn on repeat	music/settings
6384	put poker face by lady gaga next in the play queue	play/music
6385	play party songs	play/music
6386	is bills cell phone number in my contacts	email/querycontact
6387	buy a train ticket to	transport/ticket
6388	download the latest folk songs having rating of four star or above and play all without shuffle	play/music
6389	what is twenty four times six	qa/maths
6390	what's some upcoming events i might want to go to	recommendation/events
6391	can you make some coffee	iot/coffee
6392	how much for a train ticket	transport/query
6393	social media	social/query
6394	how many dollars are in a pound	qa/currency
6395	what's the address for alex	email/querycontact
6396	when is my next appointment with dr smith	calendar/query
6397	vacuum cleaner start	iot/cleaning
6398	get sia's cheap thrills ready to play next	play/music
6399	find the serial podcast and play it	play/podcasts
6400	show me the time in new york city	datetime/query
6401	what is the best recipe for tacos	cooking/recipe
6402	what is the last email i received	email/query
6403	just increase the volume a little	audio/volume_up
6404	start coffee at six am	iot/coffee
6405	what is the time in beijing	datetime/query
6406	set a notification on third march about company meeting	calendar/set
6407	broadcast the health show from the kitchen	play/radio
6408	what are the jobs to be done today	lists/query
6409	could you create a new list for me	lists/createoradd
6410	what time does the train to place leave	transport/query
6411	tell me the email address for aunt ruth	email/querycontact
6412	twelveth july is bola's birthday and my calendar to be updated with this date	calendar/set
6413	describe london for me please	qa/definition
6414	anything new on insta	social/query
6415	what events are scheduled this week	calendar/query
6416	recipe for spaghetti	cooking/recipe
6417	tell me the time now	datetime/query
6418	olly please would you shut off.	general/commandstop
6419	send an email to my wife about next week weather	email/sendemail
6420	please delete the last song that played from the playlist	lists/remove
6421	am i gonna need rain boots	weather/query
6422	tell me all the takeaways nearby and i want to order food	takeaway/query
6423	hey play my favourite podcast from list	play/podcasts
6424	remove my calendar event at one pm today	calendar/remove
6425	tell the golden fork that i want their fish risotto delivered	takeaway/order
6426	what is twenty three times fifty two	qa/maths
6427	how long until i receive my food	takeaway/query
6428	please explain again to me.	general/explain
6429	can you tell me how to measure my shoe size	general/quirky
6430	s2, i do not catch up with you.	general/explain
6431	look up the exchange rate between dollars and bitcoin	qa/currency
6432	what times may i travel to location a	transport/query
6433	play howard stern on sirius	play/radio
6434	please increase the volume	audio/volume_up
6435	what happened to charlie chaplin	general/quirky
6436	play the game of thrones audio book from the last chapter i was on	play/audiobook
6437	please delete my lunch date from the march twenty third schedule	calendar/remove
6438	look for different recipes	cooking/recipe
6439	clarify further on that to me please.	general/explain
6440	answer this mathematical question	qa/maths
6441	what are the estimated temperatures this afternoon	weather/query
6442	it's coffee time	iot/coffee
6443	what is this	qa/definition
6444	tell me about the presidential race	news/query
6445	increase the volume to fifty	audio/volume_up
6446	tell me how to cook meatballs	cooking/recipe
6447	give me a movie for tonight	recommendation/movies
6448	what is the weather today	weather/query
6449	set reminder notification for three o'clock	calendar/set
6450	do i have any calendar events this month	calendar/query
6451	anything is ok to me.	general/dontcare
6452	vacuum the floor	iot/cleaning
6453	yo order take out from jason's deli on sixth ave	takeaway/order
6454	what does triumph mean	qa/definition
6455	is now a good time to sell some euros	qa/stock
6456	take me to music player	play/music
6457	i need ninety nine point five please	play/radio
6458	save my opinion on adele's song	music/likeness
6459	what is the weather this friday	weather/query
6460	would you confirm the question.	general/confirm
6461	i want the smart socket off now	iot/wemo_off
6462	what am i up to this weekend	calendar/query
6463	transition to another color for the lights	iot/hue_lightchange
6464	would you check my last question please.	general/confirm
6465	make us a brew	iot/coffee
6466	please let's start over.	general/repeat
6467	how would you describe a tennis ball	qa/definition
6468	make sound louder	audio/volume_up
6469	play my usher radio station	play/radio
6470	book next ny train ticket	transport/ticket
6471	what day of the week does christmas fall on this year	datetime/query
6472	convert eight am manila time to new york time	datetime/convert
6473	What's close by for dinner	recommendation/locations
6474	tweet the president and tell him he's doing a horrible job	social/post
6475	next week my uncle birthday	calendar/set
6476	this is the best band ever	music/likeness
6477	wemo plug socket on	iot/wemo_on
6478	show me the places where i was	general/quirky
6479	s1, can you further clarify me on it.	general/explain
6480	remind me about calendar	calendar/set
6481	find an oscar nominee movie	recommendation/movies
6482	i want to and my email address	email/addcontact
6483	play hip hop songs	play/music
6484	make five coffee tell the coffee machine	iot/coffee
6485	what events are scheduled for this weekend in me area	recommendation/events
6486	skip this podcast	play/podcasts
6487	schedule an alarm for next weeks dentist appointment	alarm/set
6488	please be quiet	audio/volume_mute
6489	check mails	email/query
6490	make me a cup of coffee	iot/coffee
6491	check and confirm the instruction.	general/confirm
6492	please order me lo mein and egg rolls from panda express now	takeaway/order
6493	include this	lists/createoradd
6494	best reviews restaurant in south sacramento	recommendation/locations
6495	use google to show me how to cook	cooking/recipe
6496	clean my house	iot/cleaning
6497	open chess app and begin game	play/game
6498	i like this song that is playing	music/likeness
6499	start dune from where i left off	play/audiobook
6500	what's interesting around here	recommendation/events
6501	olly will you shut down.	general/commandstop
6502	has mary posted anything to facebook today	social/query
6503	tell me about things to do in london	recommendation/events
6504	please read my facebook feed	social/query
6505	what is laptop	qa/definition
6506	where does joe joe live	email/querycontact
6507	how much is apple stock worth	qa/stock
6508	please clear my calendar for tomorrow	calendar/remove
6509	amazon deals	general/quirky
6510	what is happening now	recommendation/events
6511	what song is currently playing	music/query
6512	how is my inbox looking at the moment	email/query
6513	yes you have gotten it exactly.	general/affirm
6514	any one will be fine.	general/dontcare
6515	can you set the living room lights to pink	iot/hue_lightchange
6516	is there anything exciting on twitter today	social/query
6517	wemo plug socket turn on	iot/wemo_on
6518	do i have a work number for susan	email/querycontact
6519	road traffic	transport/traffic
6520	what's the time in this time zone	datetime/query
6521	learn to cut potatoes correctly	cooking/recipe
6522	yeap the command was exact.	general/affirm
6523	events in the local area	recommendation/events
6524	it has a meaning of rhythm	general/quirky
6525	say it once again please.	general/repeat
6526	@nikesupport i need some assistance regarding some shoes i bought last week	social/post
6527	can you describe to me what a pineapple looks like	qa/definition
6528	change lights to red	iot/hue_lightchange
6529	show me a video on cooking fried chicken	cooking/recipe
6530	recommend me a restaurant in west chester	recommendation/locations
6531	that's good one, thank you very much, olly.	general/praise
6532	call a taxi for me to where i am currently located	transport/taxi
6533	tell me something funny	general/joke
6534	did my mom send me an email	email/query
6535	what is the date today	datetime/query
6536	remove all upcoming events please	calendar/remove
6537	tell me once more.	general/repeat
6538	could you tell me funny things	general/joke
6539	lower my music player volume by fifty percent of its current level	audio/volume_up
6540	what is the current time in london	datetime/query
6541	is there a groomer in town for cats only	general/quirky
6542	where is the nearest train to me	transport/query
6543	can you find me a train ticket to montauk	transport/query
6544	sorry but i think you are not right.	general/negate
6545	please make the room brighter	iot/hue_lightup
6546	resume the last played audiobook	play/audiobook
6547	hi olly please cancel all the programs for friday	calendar/remove
6548	put the news on bbc	play/radio
6549	olly will you shut down please.	general/commandstop
6550	check and tell me the address of my friend alex	email/querycontact
6551	olly cancel all soccer practice alarms	alarm/remove
6552	please turn on my vacuum cleaner	iot/cleaning
6553	from wangs kitchen restaurant home delivery for a chicken manchow soup	takeaway/order
6554	what are good movies playing now	recommendation/movies
6555	run coffee maker	iot/coffee
6556	please turn off my alarm for this evening	alarm/remove
6557	update work out list with new items	lists/createoradd
6558	select shuffle all	music/settings
6559	what's the exact time we get food delivered once we place an order for food	takeaway/query
6560	set coffee to brew at seven am	iot/coffee
6561	it's helpful, thank you.	general/praise
6562	show me the latest emails from amazon	email/query
6563	reminders	calendar/set
6564	when did i place my order and what was the projected time it would take	takeaway/query
6565	is it true the gym is seven miles away	qa/factoid
6566	what are they saying about donald trump on this topic	news/query
6567	that was good one, thank you so much.	general/praise
6568	what time is alarm set for	alarm/query
6569	request a driver for uber in five minutes	transport/taxi
6570	bring up a recipe for turkey meatballs	cooking/recipe
6571	the list should not contain all food items with the prefix dry	lists/remove
6572	do a coffee for me please	iot/coffee
6573	please tell me some international news	news/query
6574	are there any events schedule for this week	calendar/query
6575	checkout domino centre near me and order cheese pizza	takeaway/order
6576	status of weather	weather/query
6577	play music by taylor swift	play/music
6578	how long i can go to dundee	transport/query
6579	i'd like to hear that again.	general/repeat
6580	please add an email for john doe to my contacts johndoe@yahoo dot com	email/addcontact
6581	could you please tell me what time is in singapore	datetime/query
6582	what is three hundred and four plus one	qa/maths
6583	what's happening around the world	news/query
6584	let me know about upcoming events	calendar/query
6585	i need an alarm for sunday at eight am can you please set one for me	alarm/set
6586	yes good response to command.	general/affirm
6587	tweet freedom pop customer service i am dissatisfied	social/post
6588	find jazz music on my playlist	play/music
6589	olly that is enough, just cancel it.	general/commandstop
6590	would you explain further on it to me please.	general/explain
6591	musch appreciated, that's good.	general/praise
6592	what will the weather be next week	weather/query
6593	best rap music	play/music
6594	will you rephrase me about your response once again please.	general/explain
6595	does not really matter to me.	general/dontcare
6596	please make arrangements to make the hall so brighter	iot/hue_lightup
6597	what is the current song called	music/query
6598	name the singer	music/query
6599	show me the list of alarms	alarm/query
6600	brew me a cup of coffee	iot/coffee
6601	that is nice work, thanks.	general/praise
6602	let us start over.	general/repeat
6603	book a cab to office for me	transport/taxi
6604	i was not so clear about your words.	general/explain
6605	activate the vacuum cleaner	iot/cleaning
6606	i want to slow down my speaker	audio/volume_down
6607	add shopping to my to do list	lists/createoradd
6608	initiate vacuum cleaner	iot/cleaning
6609	please can you check that.	general/confirm
6610	call me at six am	alarm/set
6611	increase lights please	iot/hue_lightup
6612	what's the latest news from xinhua	news/query
6613	do i have an alarm set	alarm/query
6614	what is the highest microsoft stock price today	qa/stock
6615	reply to erins email by saying i will be on time	email/sendemail
6616	how do i get from where i'm at to universal in orlando florida	transport/query
6617	what music genre do i play most	music/query
6618	please rephrase more on what you have just said to me.	general/explain
6619	can you order me some pizza	takeaway/order
6620	i like the background song	music/likeness
6621	open a new list for me	lists/createoradd
6622	remember dinner on thursday at bistro italia	calendar/set
6623	search jack in contacts	email/querycontact
6624	open pandora and play top hits	play/radio
6625	uhh no, i did not say that.	general/negate
6626	you are awesome, i appreciate it.	general/praise
6627	make a list of all the halloween events going around in new york	calendar/query
6628	run game	play/game
6629	please change the volume to mute	audio/volume_mute
6630	tell me the meetings i have for the week	calendar/query
6631	what is five minus one	qa/maths
6632	what is six times sixty eight	qa/maths
6633	turn the lamp off	iot/hue_lightoff
6634	what is that once again.	general/repeat
6635	what day today	datetime/query
6636	would you check and confirm detail please.	general/confirm
6637	don't bother, olly.	general/dontcare
6638	it's useful,, olly.	general/praise
6639	yes the command is confirmed.	general/affirm
6640	let's play a game together	play/game
6641	send an email to my boss about my leave	email/sendemail
6642	olly please could you shut down.	general/commandstop
6643	why did bob dylan earn a nobel peace prize	qa/factoid
6644	how many days are in this month	datetime/query
6645	give me the list of all events coming up in the next month and set notifications for all of them	calendar/set
6646	can you please clarify me more on your answer.	general/explain
6647	id like to put in an order for some chinese food with hunan wok	takeaway/order
6648	play melody songs	play/music
6649	turn off socket	iot/wemo_off
6650	i like senatra songs	music/likeness
6651	yeap it is confirmed.	general/affirm
6652	would you please once again rephrase me on your answers.	general/explain
6653	what do you think was the best decade	general/quirky
6654	directions to sainsburys	transport/query
6655	please turn on my coffee pot	iot/coffee
6656	please reserve the next taxi a nine am	transport/taxi
6657	your volume is too high please repeat that lower	audio/volume_down
6658	i'd like to hear the last utterance spoken again.	general/repeat
6659	you are my hero,.	general/praise
6660	can you play my latest audio book	play/audiobook
6661	please switch off on the wemo plug socket	iot/wemo_off
6662	find the nearest olive garden that has take out service	takeaway/order
6663	open games	play/game
6664	start the podcast over that i started last night	play/podcasts
6665	have i received any emails from beth	email/query
6666	can turkeys fly	qa/factoid
6667	louder volume please	audio/volume_up
6668	wake me up at six am	alarm/set
6669	what went on in the world today	news/query
6670	what's the traffic this morning	transport/traffic
6671	find a taxi to book	transport/taxi
6672	save the email to my contact	email/addcontact
6673	enable shuffle	music/settings
6674	play radio javan	play/radio
6675	did i get an email from sarah	email/query
6676	forex rate of euro to u. s. d.	qa/currency
6677	what is happening near me	recommendation/events
6678	this is unimportant to me.	general/dontcare
6679	turn off plug	iot/wemo_off
6680	vacuum the dining room	iot/cleaning
6681	tell me who wrote this song	music/query
6682	please set an alarm at six am	alarm/set
6683	longest river in the world	qa/factoid
6684	you have done your understanding correcly.	general/affirm
6685	play my playlist	play/music
6686	what events are coming up	recommendation/events
6687	cross out bread from shopping list	lists/remove
6688	how many euros for one u. s. d.	qa/currency
6689	clear all events on my calendar	calendar/remove
6690	repeat jazz	music/settings
6691	will play chess	play/game
6692	please remove the appointment which i have made with mrjim	calendar/remove
6693	play yesterday's hot ninety seven morning show	play/radio
6694	record the opinion of each individual about this song	music/likeness
6695	appreciated, that is great job.	general/praise
6696	seems like the response was not correct.	general/negate
6697	replay the last utterance said.	general/repeat
6698	that's cool, thank you very much, olly.	general/praise
6699	find twitter handle of tom cruise	qa/factoid
6700	could you please check the detail.	general/confirm
6701	what is the temperature in indianapolis indiana	qa/factoid
6702	is there more traffic in canal street	transport/traffic
6703	make the lights less bright	iot/hue_lightdim
6704	create new contact	email/addcontact
6705	is there is a high traffic	transport/traffic
6706	i need sport's news	news/query
6707	start radio and go to frequency on nine hundred and forty three	play/radio
6708	turn on wfrn ninety nine point one	play/radio
6709	are there any alarms set right now	alarm/query
6710	brew coffee at noon	iot/coffee
6711	cook some coffees	iot/coffee
6712	who is singing the song i am listening to right now	music/query
6713	turn the security light off	iot/hue_lightoff
6714	hey i want to get trains to manchester on Wednesday	transport/ticket
6715	turn off the sound	audio/volume_mute
6716	play my favorite radio station	play/radio
6717	locate information on john smith about his work location	email/querycontact
6718	where is the nearest pub in the city	recommendation/locations
6719	what movie do you recommend tonight	recommendation/movies
6720	would you speak it one more again please.	general/repeat
6721	remind me to meet with steve at one pm tomorrow	calendar/set
6722	economic affairs	news/query
6723	book uber for tonight at seven pm	transport/taxi
6724	please see see for me the alarms that you have set sunday morning	alarm/query
6725	id like to know if there are any accidents on the route that i am taking	transport/traffic
6726	how much is fifty us dollars with in china	qa/currency
6727	mute for two hours	audio/volume_mute
6728	what time is it in the eastern half of the us right now	datetime/query
6729	please make coffee according to my earlier preference	iot/coffee
6730	yeap you've understood the answer right.	general/affirm
6731	let's play you'll be the keeper and never change position	play/game
6732	could you please help me in listening to the radio	play/radio
6733	get me to my friends list	lists/query
6734	moderate	general/quirky
6735	have no idea for which to choose.	general/dontcare
6736	yes answer was confirmed.	general/affirm
6737	delete all lists	lists/remove
6738	hey ms the email address of john miller	email/querycontact
6739	please start vacuuming	iot/cleaning
6740	send a tweet to safeway about water in my gas	social/post
6741	what movies is out there in the local cinema	recommendation/movies
6742	do i need a light or heavy jacket today	weather/query
6743	give me today's market trends for panasonic	qa/stock
6744	can i get an order delivered from romero's	takeaway/query
6745	what times do the trains run between here and the met	transport/query
6746	where do the rocky mountains start	qa/factoid
6747	give me the definition of school	qa/definition
6748	brighten lights in living room	iot/hue_lightup
6749	check my list	lists/query
6750	sarcastic jokes	general/joke
6751	find food and order	takeaway/order
6752	actually what is the life style of sahara desert	qa/factoid
6753	i need to wake up make me the strongest coffee you can make	iot/coffee
6754	when is my food going to be here	takeaway/query
6755	how many alarms are set	alarm/query
6756	send email to family and tell them to bring the bug spray before coming to the park	email/sendemail
6757	i need coffee	iot/coffee
6758	play football news from radio one	play/radio
6759	play the two towers	play/audiobook
6760	are there any events going on in milan	recommendation/events
6761	i was not clear about your answer.	general/explain
6762	email john smith	email/sendemail
6763	what does session mean	qa/definition
6764	i do not really care, olly.	general/dontcare
6765	can you confirm what just said please.	general/confirm
6766	how are the top ten stocks at the moment	qa/stock
6767	is summer going on	weather/query
6768	what traffic is there on the route to the pittsburgh airport	transport/traffic
6769	i think it is not correct response.	general/negate
6770	turn on pdr am	play/radio
6771	what's new with the stock market	qa/stock
6772	give details about the current traffic	transport/traffic
6773	what the conversion rate from yen to us dollars	qa/currency
6774	hey email jan about our meeting	email/sendemail
6775	what does pda mean	qa/definition
6776	have no idea regarding to what to select, olly.	general/dontcare
6777	wouldn't really care.	general/dontcare
6778	please tell me that message spoke once more.	general/repeat
6779	hips dont lie thats the song i would like you to play for me	play/music
6780	play national public radio	play/radio
6781	do not really mind for whatever, olly.	general/dontcare
6782	turn on the fan socket	iot/wemo_on
6783	what do you mean by it.	general/explain
6784	please brighten the lights	iot/hue_lightup
6785	what is one plus one	qa/maths
6786	what music do i like	music/query
6787	set my alarm for six thirty in the morning tomorrow	alarm/set
6788	tell me the artist of this song	music/query
6789	please delete the meeting i have with john tonight	calendar/remove
6790	please turn off all the lights in the house	iot/hue_lightoff
6791	could you please shut down.	general/commandstop
6792	restart american gods	play/audiobook
6793	please play program on xmtune	play/radio
6794	find jokes on the web	general/joke
6795	hurriedly activates my robot vacuum cleaner	iot/cleaning
6796	put alarm at five am	alarm/set
6797	get route for los angles from here	transport/query
6798	give me petey's telephone number	email/querycontact
6799	find me train tickets	transport/ticket
6800	do i have any missed call from patrick	email/querycontact
6801	what is glass made of	qa/factoid
6802	show alarms	alarm/query
6803	elaborate me further on your answer please.	general/explain
6804	please provide current time in india	datetime/query
6805	do i have any openings on my schedule for tomorrow	calendar/query
6806	tell me the time	datetime/query
6807	if you put a velociraptor and a hippo together what would happen	general/quirky
6808	is this program is scheduled	calendar/query
6809	give information about the traffic near my location please	transport/traffic
6810	where is an olive garden that does takeaway	takeaway/query
6811	i need to get going at eight am tomorrow set up an alarm thirty minutes before that	alarm/set
6812	what alarms do i got	alarm/query
6813	what alarms do i have	alarm/query
6814	please will you clarify me more on it.	general/explain
6815	contact pizza hut and order a large pizza with ham and mushrooms	takeaway/order
6816	how slow is traffic on the five	transport/traffic
6817	s1, explain further please.	general/explain
6818	play green day	play/music
6819	when will you do my laundry	general/quirky
6820	make a repeating reminder for tomorrow	calendar/set
6821	show up the events for me today	calendar/query
6822	what is left for today	calendar/query
6823	show me upcoming events in chicago	recommendation/events
6824	check my to do list	lists/query
6825	what time is it in the other time zones	datetime/query
6826	please turn off the light of the bathroom	iot/hue_lightoff
6827	send an email to bill that i'm sorry i didn't realize he was so sick	email/sendemail
6828	open tic tac toe	play/game
6829	find an uber on twenty ninth	transport/taxi
6830	i want to hear that again.	general/repeat
6831	i would like to solve maths issues	general/quirky
6832	please let me know the morning alarm time kept for weekends	alarm/query
6833	i need to get a ticket via train to orlando from hwood	transport/ticket
6834	give me some health tips	general/quirky
6835	i am unclear about your answer.	general/explain
6836	i didn't catch that.	general/explain
6837	convert one oh two from gtm four thirty to g. m. t. one thirty	datetime/convert
6838	is there any new news on trump	news/query
6839	play audiobook of jacob	play/audiobook
6840	the location is my office	calendar/set
6841	current forex rates	qa/currency
6842	describe blanket	qa/definition
6843	book my nearest available taxi	transport/taxi
6844	what are my lists so far	lists/query
6845	move to next section	play/podcasts
6846	go back	play/podcasts
6847	raise the volume of the current music	audio/volume_up
6848	up	audio/volume_up
6849	please let me know what's happening to my social media	social/query
6850	how many times does fifty go into one million	qa/maths
6851	tell me what time it is in dallas texas	datetime/query
6852	can you play my favorite audio book of king kong	play/audiobook
6853	what is happening in the world news	news/query
6854	remove events from my list	lists/remove
6855	i want an alarm for three today	alarm/set
6856	yes you get your understanding perfectly.	general/affirm
6857	play checkers with me	play/game
6858	describe texture	qa/definition
6859	what's my to do list for today	lists/query
6860	retry the instruction spoke please.	general/repeat
6861	show me the date of today	datetime/query
6862	play the miami heat and warriors game	play/radio
6863	when is sunset	qa/factoid
6864	cancel my birthday party	calendar/remove
6865	can you turn the volume up	audio/volume_up
6866	your understanding is confirmed.	general/affirm
6867	uhh no, you have done task all in wrong manner.	general/negate
6868	lights brighter	iot/hue_lightup
6869	down the light power	iot/hue_lightdim
6870	what is job title of jan medvesek	email/querycontact
6871	what kind of music am i into	music/query
6872	siri find train tickets to nc	transport/query
6873	tell me what's on my shopping list	lists/query
6874	look up news articles about trump	news/query
6875	how do i contact charles	email/querycontact
6876	call me a cab	transport/taxi
6877	do you want to play monopoly with me	play/game
6878	please search for beginners guide to cooking	cooking/recipe
6879	remind me off about my tomorrow meeting sharply at ten	calendar/set
6880	paper scissors or stone	play/game
6881	i cup of joe would be nice right now	iot/coffee
6882	can you turn off wemo plug socket	iot/wemo_off
6883	please turn off the lights in bedroom	iot/hue_lightoff
6884	how much has hp stock gone up	qa/stock
6885	what's john's home phone number	email/querycontact
6886	set a new alarm for that time	alarm/set
6887	is there any program for tomorrow evening	calendar/query
6888	tell me some funny joke to laugh	general/joke
6889	can you get me news from ny times	news/query
6890	can you play my favorite music	play/music
6891	i was unclear about what you have said.	general/explain
6892	are there any alarms set what are they	alarm/query
6893	describe the computer to me	qa/definition
6894	show me this week's forecast	weather/query
6895	please delete this item	lists/remove
6896	switch to red colored lights	iot/hue_lightchange
6897	please check and confirm command.	general/confirm
6898	where do cows come from	qa/factoid
6899	delete my six am alarm	alarm/remove
6900	i do not really mind for whatever.	general/dontcare
6901	how much is the dollar verus the pound	qa/currency
6902	mute the settings	audio/volume_mute
6903	tell me if the olive garden allows takeaway	takeaway/query
6904	should i wear a hat today	weather/query
6905	does dominos deliver	takeaway/query
6906	notify me when the event is going to take place	calendar/set
6907	what is the weather for this week	weather/query
6908	how much is the euro versus the canadian dollar	qa/currency
6909	this is a good song put it on repeat	music/likeness
6910	traffic	transport/traffic
6911	change my light color to blue and please turn off the kitchen light	iot/hue_lightchange
6912	i need to turn on the plug in my office for my computer	iot/wemo_on
6913	play the barney theme song	play/music
6914	i love anything by elton john	music/likeness
6915	play the radio music band	play/radio
6916	i want the speakers turned up high	audio/volume_up
6917	current traffic	transport/traffic
6918	please play the song joy to the world	play/music
6919	turn up the lights in here please	iot/hue_lightup
6920	how many minutes do i need to wait to pick up my food from china on the go	takeaway/query
6921	please tell me a joke that i'll think is funny	general/joke
6922	you have done the task wrong.	general/negate
6923	find the meaning of promise	qa/definition
6924	tell me why relationships are so hard	qa/factoid
6925	please you don't speak in eight to ten pm	audio/volume_mute
6926	change the lights to dim	iot/hue_lightdim
6927	save this song in my great songs category	music/likeness
6928	have no idea, olly.	general/dontcare
6929	raise volume to level seven on music player	audio/volume_up
6930	can you remind me about my meeting tomorrow	calendar/set
6931	tell me when taco bell can deliver my dinner	takeaway/query
6932	what is the time difference between eastern and pacific	datetime/convert
6933	turn the smart plug on	iot/wemo_on
6934	is the traffic free in some particular road	transport/traffic
6935	how much long until northern rail arrives at kings cross station	transport/query
6936	increase the brightness of the light it is hard to see down here	iot/hue_lightup
6937	how to cook spaghetti squash	cooking/recipe
6938	start vacuum	iot/cleaning
6939	i am sorry but i think you have messed up with my request.	general/negate
6940	mute volume	audio/volume_mute
6941	blot me all the phone calls planned for the morning of twenty three march	calendar/set
6942	it's really loud can you please turn the music down	audio/volume_down
6943	turn the lights down to seven	iot/hue_lightdim
6944	how much money is one dollars worth in denmark	qa/currency
6945	when is the next time it will rain	weather/query
6946	too private	general/quirky
6947	inform me about the most popular rom com movie playing now in theatres across new york	recommendation/movies
6948	what are the most recent headlines on cnn	news/query
6949	pull up my party playlist	play/music
6950	please book a taxi in uber for me to go to the airport today	transport/taxi
6951	where do most celebrities hang out	qa/factoid
6952	play scrabble with me	play/game
6953	turn off one light in my bedroom	iot/hue_lightoff
6954	just set me reminders about pending payment of children school fees	calendar/set
6955	no, it is not what i wanted.	general/negate
